objid_1,ra,dec,l,b,gr,ug,ur,teff_adop,teff_adop_unc,logg_adop,logg_adop_unc,logg_annrr,logg_annrr_unc,logg_spec,logg_spec_unc,rv_adop,rv_adop_unc,abs_mag_gr,abs_mag_gr_unc,abs_mag_ur,abs_mag_ur_unc,dist_gr,dist_gr_unc,dist_ur,dist_ur_unc,probability
1237665103286239361,218.373855899001,31.0448014673692,49.015148558041,67.4138608106298,-0.0515826699999984,1.04527871,0.993696040000007,7769.769,67.30192,4.1128407,0.234266,3.5601206,0.0686,4.050023,0.3140265,-276.18124,5.1291294,0.366055774589622,0.0241599071953827,0.513571451825445,0.0253351098545984,35413.3165175224,549.309938173833,33087.4627694828,357.719610769972,98.15
1237651735238082817,221.052738500549,1.07897815352446,353.745962203699,52.4523306492819,-0.195678649999998,1.2579704,1.06229175,8131.237,489.98755,2.6882582,0.49628583,3.6013494,0.1378,2.8191411,0.7822082,37.579952,8.87474,0.520729860461812,0.0476074967125415,0.466744720271056,0.0432230107257504,54892.7271768784,1363.09568570713,56274.5247453952,656.350086890271,96.23
1237648704057573633,223.027825230942,-0.271399490372524,354.52284054205,50.109650772953,-0.086478599999996,1.1782022,1.09172360000001,7905.8257,10.444049,3.6316204,0.16290934,3.6426983,0.1133,3.7356567,0.17018059,-178.24383999999998,9.526703999999999,0.394428163565744,0.0223035290543926,0.44845717930802,0.0289911945617097,56730.896585268,771.229294127365,55336.7748808028,492.971477505273,71.31
1237662195607404627,206.780909086081,41.0618521640335,87.0636916436261,71.9645357957798,0.0339508599999974,1.1361598,1.17011066,7578.258,118.61594,4.331646,0.31662977,3.8302107,0.1203,4.3545,0.52428937,-33.543873,11.115664500000001,0.311188526027983,0.0216385548403569,0.404239189090031,0.0333253689802854,60800.2480085325,839.567160046217,58249.9045675723,556.982499402001,52.46
1237654399698468982,212.896740787471,62.3374435307067,107.827857457693,52.3769139283116,-0.0508161399999985,1.12920045,1.07838431,7558.8145,52.38809,3.3458045,0.5273669,4.098497,0.0719,3.2457561,0.8527407,4.452618,16.732594,0.365478285284058,0.0186040076372967,0.45662188835444,0.0184750140959893,34915.7572115623,439.633248878965,33480.5623808858,309.018793703009,66.39
1237654399699976339,219.181183703824,60.6402982987083,102.230548671196,52.0483209320234,-0.0368684900000034,1.00371979,0.966851299999998,7646.905,65.87858,3.7582889,0.16109376,3.7287617,0.0719,3.6196773,0.10908437,-357.45367000000005,15.629000000000001,0.355279722160776,0.0241453374696536,0.533705922430886,0.0305966509898677,42878.6515878328,628.822358848616,39496.2514854179,377.801045468387,56.96
1237654948371300472,220.62299860777,62.074441610496,102.870642294051,50.5075886581259,-0.0441078700000013,1.16210623,1.11799836,7700.5083,193.04633,3.198647,0.28196716,3.9318995,0.0888,3.316596,0.3548463,-139.13249,9.17051,0.360501090425461,0.0192170008321432,0.432944773750832,0.0209137017092934,37396.765400463,411.99376446036,36169.7330315299,237.471839715155,69.54
1237648704579698806,189.305945712952,0.124716642955779,295.143714442244,62.7812561281747,-0.0114352900000014,1.10025084,1.08881555,7530.4385,37.57821,3.8757818,0.39306954,3.4827123,0.0976,3.8757818,0.39306954,-48.23234,7.4255223,0.338077157325114,0.0185942180912424,0.450220085137469,0.0361486294371489,67660.9427223835,857.95512674898,64255.3744762702,601.106962087545,98.99
1237658492275851387,171.941997064166,9.42410554326878,250.859648768578,63.479737490982,-0.0946904199999992,1.17446254,1.07977212,8233.095,108.96045,3.2548542,0.1468383,3.336669,0.144,3.159725,0.17694402,192.96945,7.5331244,0.401755998139225,0.0342342227611085,0.455763035822782,0.0268307826282639,43001.6512202636,922.242952540432,41945.3405592084,609.969668496123,100.0
1237648704584089824,199.395362254057,0.0176547489827687,317.044109595569,62.1708845361525,0.0684199099999994,1.05196065,1.12038056,7542.0933,101.7976,3.680501,0.35783097,3.455667,0.0793,3.5110984,0.4106458,82.69055,3.4166635999999997,0.293462497375107,0.01206279114786,0.431574315698587,0.0172615122040416,36597.3391367824,401.345889184995,34342.1235931123,324.8041528439,99.92
1237648704585728178,203.12657011713,0.0146428594267344,324.606968734654,61.1461314365797,-0.109148139999995,1.14043734,1.0312892,7738.5225,128.77177,2.9920404,0.54404044,3.5360808,0.0886,3.5360808,0.0886,-23.668957000000002,18.97891,0.415341427821172,0.0199804914515875,0.48713707588521,0.0242467044755243,34777.0040914063,398.912453473181,33645.9687190492,230.605382023092,99.36
1237648704586645669,205.255390301107,0.0251840278635044,328.686064542659,60.3936696463436,-0.0178995999999962,1.10133142,1.08343182,7671.412,5.4719644,3.9259856,0.28012285,3.7344108,0.0544,4.088971,0.35456017,126.04623400000001,8.913243,0.342289635859955,0.0144026662926314,0.453508765219764,0.0237023480087678,48451.3931220653,447.929876805474,46032.2754130264,296.627418450513,50.44
1237658492284502106,191.948872765,9.5276409071141,299.964110770438,72.3783132878579,-0.101654490000005,1.22643858,1.12478409,7728.01,155.88727,3.1986847,0.27449128,3.7056828,0.1539,3.3048053,0.40087748,-94.81642,17.847992,0.408187180233172,0.030656706728771,0.429056288088144,0.0498394506027825,80004.3512602222,1410.12497045049,79239.1460182433,836.353080288924,86.1
1237667781768118394,202.419761303007,20.8558203067019,359.274687845194,79.2538097534259,-0.00876038999999906,1.1017918,1.09303141,7535.2637,33.52626,3.9009206,0.36356926,3.5285082,0.0595,4.0994596,0.42510793,40.184032,8.191089,0.336364229234476,0.0231252569074789,0.447667422150292,0.0332789401382846,37869.2761716843,609.978368476013,35977.1175829688,434.895453201893,99.79
1237671128048795821,173.057876597053,-6.49011227518822,270.359279008714,51.3024050845841,-0.131924560000002,1.14714142,1.01521686,8305.141,80.26705,3.314173,0.018950643,3.3085423,0.063,3.3113575,0.0028153658,20.193320999999997,5.0464462999999995,0.438712388281267,0.0331190696921834,0.498199086670013,0.0286844446888082,41843.0312105994,783.533346569582,40712.3150522413,442.418361084461,100.0
1237667781773164962,214.573341668593,19.0530670322907,15.486956047816,68.4962568181907,-0.154580679999995,1.28894455,1.13436387000001,8215.864,8.695323,2.8896587,0.13965869,3.0293174,0.1187,3.0293174,0.1187,-206.20163,9.58425,0.464723950623585,0.0343252219480006,0.423645902181279,0.026378223191793,37529.8388744128,668.341478204016,38246.5538308624,313.821540334604,100.0
1237668495784476708,182.09487032355,17.618675358256,254.445129844531,76.2473343801349,-0.172181200000004,1.1522668,0.980085599999995,8578.934,198.41602,3.4772282,0.068228245,3.5454564,0.1099,3.5454564,0.1099,-2.0868359,10.209093,0.487162802028324,0.0356094646597663,0.523641901319643,0.0340401235825194,38195.8412448758,731.440044324747,37559.5395684512,371.585453321213,97.29
1237667781778604200,227.187675120338,16.3312303269715,21.3293067202161,56.4635850383216,-0.00410353999999913,1.11759144,1.1134879,7560.6895,61.50739,3.775566,0.39400995,3.6114464,0.0372,3.8977678,0.5299049,11.237387,6.691935000000001,0.333423169954978,0.0148480576178023,0.435555662850041,0.0195848009326142,36875.0092568887,404.13257515345,35180.7942064255,301.421964768345,98.89
1237662498930950354,235.798407419388,38.6351993335088,61.928037420782,52.5273061855606,-0.00166306999999932,1.09912126999999,1.0974582,7509.814,33.348236,4.1194167,0.3217192,3.5583181,0.0944,4.0897245,0.53140616,-137.10193,14.279089,0.331902323078894,0.0193980698942329,0.445008151453968,0.0266956973271348,49232.005949274,685.130955053658,46733.2910219022,498.793403442522,96.52
1237661433242845338,211.229194854546,43.3013021176571,85.1104172350307,68.0362867207943,0.0915900100000009,1.21074287,1.30233288,7524.5894,136.1169,3.7534857,0.31476185,3.858337,0.1003,3.5210671,0.3372699,-25.606857,9.722064999999999,0.28264017758296,0.0108673741056639,0.341714756208874,0.0162191012731451,47703.366887927,500.172858716489,46423.0977278638,427.804950999029,52.4
1237671955903283314,199.41248665947,11.7104479501088,325.956788941382,73.3992845048452,-0.0253574499999942,1.05076526,1.02540781,7525.8555,59.769608,3.6759999,0.2845993,3.7430654,0.0867,3.3003888,0.44267645,-120.08098999999999,6.9489307,0.347281875916639,0.0207905494048152,0.491144793800624,0.0257592591700754,46097.1066158302,617.855152381998,43142.080339773,404.789801796912,80.04
1237671128591827158,179.691098557265,5.94234797414039,269.973359640944,65.3861570081338,-0.122919150000001,1.04190197,0.91898282,7838.6147,90.44223,3.9412763,0.23164243,3.5203347,0.094,3.7722654,0.2519307,240.34042000000002,13.946701999999998,0.429164375296732,0.0429476921240838,0.572527825153467,0.0405804180515058,55746.4577949985,1443.58986219596,52184.8677235148,872.409461883768,97.13
1237662198281470078,222.710361333711,9.13754416571991,6.04873494539194,56.5664231694124,-0.09777214,1.31494213,1.21716999,7553.6084,111.77074,2.888729,0.32029033,3.4811492,0.122,3.0777876,0.40336156,-83.48982,11.653192500000001,0.404576733862371,0.0295041554220749,0.380429055859322,0.0293721021858059,55246.9576529583,939.226888811852,55864.755560861,570.955731927314,99.6
1237671129130926312,181.731683400201,10.6026110572574,268.431847595221,70.4320924999648,0.0437294799999996,0.95479564,0.99852512,7541.329,50.816647,4.055484,0.2811766,3.7018366,0.0544,3.7018366,0.3729275,53.4307,8.883408,0.305945866154145,0.0132332405330346,0.510064368343583,0.028015658936439,56725.2876407802,641.360029078771,51636.0492469954,491.890477184602,69.03
1237671129660784829,173.53629577989,-3.12882579274048,268.291983488758,54.4601908434204,-0.0216789400000046,1.0142874,0.992608460000003,7856.788,74.005104,3.5933394,0.071145184,3.7691483,0.0955,3.5814624,0.10159653,-34.990390000000005,9.036628,0.344801433945248,0.0164699467959425,0.514366006777736,0.0335077489561765,38933.0272027897,449.024684457413,36008.5189230076,313.034451331155,52.87
1237648705113948249,183.340769781499,0.583962835781894,282.360863089119,61.9253978435931,-0.0536517200000013,1.1533111,1.09965938,7547.2217,107.482056,3.8974936,0.22662312,3.5378838,0.0877,3.9132476,0.37536386,40.656673,16.294933,0.367623708338223,0.0263361077487896,0.443693823802059,0.0422955976760656,66981.5353686902,1056.67885551926,64675.6906710263,652.674359809208,97.4
1237651736313135277,224.101281183546,1.9245514749966,358.170344146808,50.8787094504879,-0.0671095000000008,1.0967666,1.0296571,8104.0713,58.07299,4.0334916,0.3517695,3.4668455,0.1107,4.0507026,0.58385706,86.122665,9.492763499999999,0.378159268554198,0.0213816599229069,0.488244637598283,0.0265839671111679,39910.0641899992,541.403111168866,37937.2068453577,354.126239270905,99.21
1237661433783124099,221.083251416175,40.7302339743576,70.5593529730576,63.0964877541858,-0.117044440000001,1.15058948,1.03354504,7918.693,146.30632,4.0965586,0.4238938,3.8004007,0.0471,4.339657,0.5392564,-127.51872,13.250778,0.423156552483185,0.0298559834579477,0.485611995715252,0.0353712939790529,62983.199906597,1051.62964094593,61197.4932166736,579.932741133333,53.01
1237648705116373233,188.969091896895,0.432937830580582,294.324022205455,63.0442405441099,-0.225375989999996,1.1849779,0.95960191,8643.486,227.05592,3.1863027,0.29701805,2.8892846,0.0569,3.1863027,0.29701805,0.39471292,4.186808,0.570402520512305,0.0481730504140415,0.53933639611451,0.0234119217676824,32301.1245146261,781.742797163777,32766.5613160712,317.06898625928,100.0
1237671956442251438,201.81534098604,7.4386075457639,327.906578037029,68.5555109777569,0.027173880000003,1.13224366,1.15941754000001,7521.3096,183.42131,3.831,0.16854398,3.3357072,0.0465,3.5933936,0.25768638,9.299441999999999,10.2937765,0.314928579419212,0.0138397026510591,0.409918974087623,0.0251629445076486,55016.5777584588,557.94914557797,52661.7749978919,415.571219997924,100.0
1237658492821373125,191.979394107512,9.92883021678132,300.00223611903,72.7804662779484,-0.0566631200000032,1.23645368,1.17979056,7847.579,157.2557,3.5420043,0.44982043,3.6088018,0.2252,4.2438307,0.6350291,147.96296999999998,12.288680000000001,0.369929910385221,0.0236263744138892,0.399186375507193,0.040622069761271,75190.0943735081,1013.07563726534,74183.8445796593,589.770224639279,82.54
1237658492821635251,192.560944713897,9.9588675439686,301.935812491456,72.8282227981631,-0.274798399999998,1.19091661,0.91611821,8760.411,342.8437,3.5312777,0.53802013,2.9932575,0.0856,3.5312777,0.53802013,-117.03595,6.0518775,0.678040913075746,0.0649357581445818,0.574979714423535,0.0425352410501572,45502.2182704029,1399.9222812774,47713.8882549545,345.323789726056,100.0
